,SK_ID_CURR
23944,274587
23945,274594
23946,274600
23947,274605
23948,274611
23949,274619
23950,274641
23951,274666
23952,274688
23953,274690
23954,274699
23955,274703
23956,274715
23957,274717
23958,274760
23959,274774
23960,274791
23961,274801
23962,274804
23963,274808
23964,274813
23965,274815
23966,274818
23967,274820
23968,274829
23969,274847
23970,274865
23971,274870
23972,274881
23973,274890
23974,274894
23975,274902
23976,274905
23977,274911
23978,274912
23979,274914
23980,274927
23981,274931
23982,274944
23983,274951
23984,274953
23985,274954
23986,274961
23987,274965
23988,274972
23989,274978
23990,274984
23991,274993
23992,274996
23993,275043
23994,275048
23995,275052
23996,275059
23997,275060
23998,275071
23999,275077
24000,275078
24001,275091
24002,275098
24003,275111
24004,275120
24005,275121
24006,275125
24007,275129
24008,275139
24009,275150
24010,275153
24011,275166
24012,275185
24013,275199
24014,275201
24015,275203
24016,275216
24017,275225
24018,275226
24019,275232
24020,275254
24021,275256
24022,275272
24023,275278
24024,275280
24025,275286
24026,275288
24027,275299
24028,275306
24029,275313
24030,275314
24031,275319
24032,275324
24033,275330
24034,275334
24035,275335
24036,275337
24037,275339
24038,275351
24039,275352
24040,275367
24041,275384
24042,275392
24043,275393
24044,275408
24045,275411
24046,275413
24047,275415
24048,275416
24049,275422
24050,275424
24051,275438
24052,275440
24053,275468
24054,275469
24055,275473
24056,275482
24057,275488
24058,275502
24059,275503
24060,275511
24061,275518
24062,275520
24063,275524
24064,275531
24065,275537
24066,275558
24067,275574
24068,275576
24069,275583
24070,275588
24071,275605
24072,275612
24073,275627
24074,275633
24075,275646
24076,275647
24077,275653
24078,275661
24079,275683
24080,275688
24081,275691
24082,275713
24083,275731
24084,275735
24085,275739
24086,275761
24087,275762
24088,275767
24089,275768
24090,275769
24091,275774
24092,275776
24093,275783
24094,275800
24095,275805
24096,275836
24097,275842
24098,275855
24099,275860
24100,275870
24101,275884
24102,275897
24103,275899
24104,275900
24105,275906
24106,275912
24107,275922
24108,275929
24109,275931
24110,275932
24111,275936
24112,275937
24113,275947
24114,275949
24115,275954
24116,275958
24117,275966
24118,275967
24119,275970
24120,275989
24121,275993
24122,275995
24123,275998
24124,276007
24125,276011
24126,276029
24127,276047
24128,276048
24129,276050
24130,276054
24131,276056
24132,276057
24133,276060
24134,276084
24135,276089
24136,276118
24137,276121
24138,276122
24139,276130
24140,276134
24141,276135
24142,276142
24143,276164
24144,276195
24145,276210
24146,276235
24147,276238
24148,276242
24149,276244
24150,276247
24151,276263
24152,276306
24153,276309
24154,276319
24155,276334
24156,276338
24157,276343
24158,276344
24159,276345
24160,276348
24161,276359
24162,276363
24163,276365
24164,276366
24165,276373
24166,276378
24167,276386
24168,276405
24169,276419
24170,276422
24171,276430
24172,276437
24173,276442
24174,276444
24175,276446
24176,276455
24177,276470
24178,276472
24179,276475
24180,276479
24181,276484
24182,276487
24183,276488
24184,276495
24185,276497
24186,276508
24187,276509
24188,276516
24189,276521
24190,276525
24191,276550
24192,276560
24193,276569
24194,276584
24195,276603
24196,276615
24197,276617
24198,276622
24199,276625
24200,276629
24201,276642
24202,276664
24203,276674
24204,276675
24205,276678
24206,276692
24207,276693
24208,276697
24209,276703
24210,276705
24211,276717
24212,276728
24213,276744
24214,276762
24215,276764
24216,276781
24217,276793
24218,276798
24219,276800
24220,276805
24221,276824
24222,276826
24223,276848
24224,276854
24225,276862
24226,276865
24227,276869
24228,276880
24229,276882
24230,276886
24231,276889
24232,276892
24233,276903
24234,276906
24235,276936
24236,276945
24237,276956
24238,276958
24239,276963
24240,276966
24241,276987
24242,276993
24243,276994
24244,277004
24245,277015
24246,277021
24247,277024
24248,277032
24249,277054
24250,277055
24251,277061
24252,277065
24253,277070
24254,277079
24255,277088
24256,277108
24257,277114
24258,277121
24259,277137
24260,277148
24261,277158
24262,277162
24263,277165
24264,277167
24265,277170
24266,277172
24267,277177
24268,277179
24269,277182
24270,277185
24271,277191
24272,277200
24273,277211
24274,277217
24275,277221
24276,277226
24277,277227
24278,277228
24279,277229
24280,277244
24281,277271
24282,277274
24283,277282
24284,277286
24285,277288
24286,277290
24287,277291
24288,277296
24289,277297
24290,277320
24291,277327
24292,277335
24293,277336
24294,277338
24295,277342
24296,277344
24297,277345
24298,277349
24299,277356
24300,277370
24301,277371
24302,277379
24303,277386
24304,277390
24305,277400
24306,277401
24307,277412
24308,277413
24309,277415
24310,277417
24311,277419
24312,277422
24313,277423
24314,277425
24315,277432
24316,277438
24317,277445
24318,277447
24319,277456
24320,277457
24321,277474
24322,277488
24323,277494
24324,277501
24325,277503
24326,277510
24327,277516
24328,277521
24329,277522
24330,277530
24331,277531
24332,277536
24333,277548
24334,277550
24335,277554
24336,277555
24337,277562
24338,277565
24339,277566
24340,277572
24341,277592
24342,277593
24343,277610
24344,277621
24345,277654
24346,277668
24347,277673
24348,277675
24349,277694
24350,277697
24351,277699
24352,277700
24353,277701
24354,277708
24355,277710
24356,277717
24357,277725
24358,277731
24359,277746
24360,277753
24361,277757
24362,277764
24363,277772
24364,277775
24365,277777
24366,277787
24367,277797
24368,277798
24369,277802
24370,277812
24371,277816
24372,277820
24373,277821
24374,277822
24375,277838
24376,277845
24377,277846
24378,277854
24379,277856
24380,277866
24381,277874
24382,277893
24383,277900
24384,277964
24385,277970
24386,277976
24387,277983
24388,277994
24389,278011
24390,278025
24391,278045
24392,278048
24393,278066
24394,278088
24395,278098
24396,278101
24397,278113
24398,278114
24399,278128
24400,278152
24401,278157
24402,278168
24403,278169
24404,278174
24405,278176
24406,278181
24407,278185
24408,278225
24409,278236
24410,278242
24411,278244
24412,278251
24413,278252
24414,278272
24415,278279
24416,278287
24417,278288
24418,278309
24419,278310
24420,278316
24421,278318
24422,278320
24423,278344
24424,278356
24425,278359
24426,278361
24427,278368
24428,278372
24429,278384
24430,278388
24431,278409
24432,278414
24433,278415
24434,278416
24435,278422
24436,278423
24437,278432
24438,278436
24439,278455
24440,278461
24441,278469
24442,278482
24443,278487
24444,278493
24445,278501
24446,278508
24447,278511
24448,278519
24449,278526
24450,278530
24451,278533
24452,278539
24453,278545
24454,278556
24455,278559
24456,278587
24457,278601
24458,278603
24459,278604
24460,278605
24461,278606
24462,278613
24463,278616
24464,278618
24465,278632
24466,278633
24467,278637
24468,278645
24469,278649
24470,278653
24471,278662
24472,278673
24473,278700
24474,278703
24475,278704
24476,278723
24477,278725
24478,278730
24479,278750
24480,278765
24481,278770
24482,278779
24483,278787
24484,278791
24485,278804
24486,278807
24487,278810
24488,278812
24489,278815
24490,278821
24491,278825
24492,278832
24493,278836
24494,278838
24495,278840
24496,278844
24497,278862
24498,278863
24499,278871
24500,278875
24501,278892
24502,278899
24503,278903
24504,278909
24505,278913
24506,278931
24507,278932
24508,278933
24509,278937
24510,278952
24511,278954
24512,278960
24513,278967
24514,278968
24515,278972
24516,278976
24517,278982
24518,278983
24519,279001
24520,279015
24521,279018
24522,279035
24523,279040
24524,279043
24525,279046
24526,279061
24527,279063
24528,279065
24529,279068
24530,279070
24531,279074
24532,279076
24533,279086
24534,279095
24535,279107
24536,279108
24537,279109
24538,279110
24539,279111
24540,279129
24541,279134
24542,279137
24543,279142
24544,279146
24545,279153
24546,279157
24547,279165
24548,279166
24549,279172
24550,279173
24551,279174
24552,279179
24553,279182
24554,279186
24555,279187
24556,279189
24557,279201
24558,279202
24559,279213
24560,279214
24561,279217
24562,279230
24563,279232
24564,279233
24565,279235
24566,279250
24567,279252
24568,279257
24569,279265
24570,279266
24571,279279
24572,279281
24573,279282
24574,279285
24575,279286
24576,279297
24577,279300
24578,279318
24579,279324
24580,279334
24581,279335
24582,279336
24583,279341
24584,279342
24585,279353
24586,279357
24587,279371
24588,279376
24589,279391
24590,279392
24591,279402
24592,279406
24593,279408
24594,279434
24595,279439
24596,279448
24597,279450
24598,279456
24599,279461
24600,279466
24601,279470
24602,279471
24603,279493
24604,279500
24605,279506
24606,279512
24607,279519
24608,279533
24609,279549
24610,279551
24611,279556
24612,279557
24613,279558
24614,279566
24615,279592
24616,279595
24617,279604
24618,279608
24619,279614
24620,279618
24621,279622
24622,279648
24623,279652
24624,279653
24625,279679
24626,279690
24627,279691
24628,279694
24629,279698
24630,279702
24631,279712
24632,279713
24633,279715
24634,279725
24635,279727
24636,279733
24637,279742
24638,279748
24639,279754
24640,279756
24641,279776
24642,279778
24643,279779
24644,279782
24645,279793
24646,279794
24647,279804
24648,279810
24649,279817
24650,279828
24651,279830
24652,279831
24653,279834
24654,279835
24655,279840
24656,279847
24657,279852
24658,279854
24659,279856
24660,279859
24661,279862
24662,279876
24663,279878
24664,279889
24665,279894
24666,279897
24667,279903
24668,279904
24669,279906
24670,279909
24671,279922
24672,279925
24673,279939
24674,279940
24675,279942
24676,279948
24677,279952
24678,279960
24679,279968
24680,279969
24681,279977
24682,279980
24683,279994
24684,279997
24685,279998
24686,280007
24687,280009
24688,280010
24689,280020
24690,280021
24691,280022
24692,280052
24693,280058
24694,280074
24695,280076
24696,280085
24697,280091
24698,280095
24699,280107
24700,280116
24701,280140
24702,280144
24703,280156
24704,280177
24705,280191
24706,280205
24707,280226
24708,280230
24709,280234
24710,280264
24711,280274
24712,280298
24713,280299
24714,280300
24715,280301
24716,280308
24717,280317
24718,280319
24719,280322
24720,280342
24721,280348
24722,280350
24723,280353
24724,280366
24725,280372
24726,280374
24727,280376
24728,280381
24729,280384
24730,280388
24731,280397
24732,280401
24733,280409
24734,280413
24735,280422
24736,280424
24737,280426
24738,280429
24739,280430
24740,280435
24741,280444
24742,280450
24743,280455
24744,280459
24745,280462
24746,280466
24747,280470
24748,280473
24749,280517
24750,280524
24751,280527
24752,280531
24753,280548
24754,280558
24755,280563
24756,280598
24757,280599
24758,280603
24759,280607
24760,280610
24761,280612
24762,280625
24763,280631
24764,280650
24765,280653
24766,280657
24767,280669
24768,280675
24769,280679
24770,280685
24771,280691
24772,280693
24773,280706
24774,280714
24775,280719
24776,280724
24777,280725
24778,280737
24779,280738
24780,280744
24781,280746
24782,280760
24783,280772
24784,280777
24785,280784
24786,280785
24787,280791
24788,280793
24789,280794
24790,280800
24791,280805
24792,280806
24793,280815
24794,280823
24795,280831
24796,280832
24797,280841
24798,280845
24799,280846
24800,280854
24801,280857
24802,280861
24803,280862
24804,280867
24805,280877
24806,280879
24807,280890
24808,280891
24809,280903
24810,280916
24811,280929
24812,280934
24813,280941
24814,280947
24815,280962
24816,280963
24817,280966
24818,280967
24819,280971
24820,281005
24821,281007
24822,281008
24823,281009
24824,281016
24825,281024
24826,281039
24827,281045
24828,281054
24829,281055
24830,281056
24831,281068
24832,281092
24833,281094
24834,281118
24835,281133
24836,281137
24837,281164
24838,281176
24839,281177
24840,281184
24841,281187
24842,281192
24843,281195
24844,281220
24845,281222
24846,281227
24847,281234
24848,281251
24849,281278
24850,281298
24851,281303
24852,281306
24853,281314
24854,281320
24855,281322
24856,281337
24857,281347
24858,281357
24859,281362
24860,281365
24861,281366
24862,281367
24863,281373
24864,281376
24865,281400
24866,281417
24867,281420
24868,281422
24869,281435
24870,281439
24871,281448
24872,281451
24873,281453
24874,281482
24875,281494
24876,281514
24877,281515
24878,281542
24879,281556
24880,281568
24881,281592
24882,281593
24883,281607
24884,281613
24885,281618
24886,281620
24887,281628
24888,281629
24889,281633
24890,281634
24891,281642
24892,281643
24893,281653
24894,281661
24895,281671
24896,281675
24897,281684
24898,281692
24899,281697
24900,281730
24901,281731
24902,281734
24903,281737
24904,281750
24905,281752
24906,281764
24907,281782
24908,281791
24909,281793
24910,281795
24911,281824
24912,281831
24913,281845
24914,281848
24915,281854
24916,281855
24917,281867
24918,281873
24919,281875
24920,281876
24921,281881
24922,281905
24923,281906
24924,281907
24925,281914
24926,281929
24927,281936
24928,281938
24929,281940
24930,281941
24931,281950
24932,281954
24933,281955
24934,281956
24935,281957
24936,281968
24937,281972
24938,281974
24939,281987
24940,281996
24941,281998
24942,282002
24943,282004
24944,282005
24945,282020
24946,282021
24947,282041
24948,282045
24949,282046
24950,282048
24951,282056
24952,282063
24953,282068
24954,282072
24955,282100
24956,282104
24957,282105
24958,282106
24959,282108
24960,282114
24961,282132
24962,282133
24963,282136
24964,282145
24965,282146
24966,282150
24967,282151
24968,282152
24969,282157
24970,282165
24971,282167
24972,282178
24973,282179
24974,282204
24975,282208
24976,282218
24977,282221
24978,282223
24979,282226
24980,282230
24981,282232
24982,282235
24983,282236
24984,282239
24985,282246
24986,282250
24987,282259
24988,282270
24989,282272
24990,282282
24991,282292
24992,282306
24993,282311
24994,282317
24995,282318
24996,282331
24997,282338
24998,282349
24999,282350
25000,282355
25001,282359
25002,282382
25003,282396
25004,282399
25005,282408
25006,282421
25007,282427
25008,282437
25009,282446
25010,282448
25011,282453
25012,282456
25013,282457
25014,282465
25015,282476
25016,282478
25017,282482
25018,282485
25019,282492
25020,282498
25021,282503
25022,282512
25023,282521
25024,282531
25025,282548
25026,282582
25027,282585
25028,282605
25029,282618
25030,282633
25031,282642
25032,282645
25033,282647
25034,282649
25035,282654
25036,282661
25037,282667
25038,282668
25039,282678
25040,282679
25041,282687
25042,282688
25043,282691
25044,282702
25045,282709
25046,282712
25047,282715
25048,282726
25049,282735
25050,282737
25051,282746
25052,282751
25053,282754
25054,282758
25055,282773
25056,282787
25057,282794
25058,282812
25059,282822
25060,282827
25061,282836
25062,282841
25063,282854
25064,282862
25065,282873
25066,282890
25067,282900
25068,282906
25069,282910
25070,282915
25071,282929
25072,282933
25073,282944
25074,282945
